1	1	4.24027777777778	0	0	4
1	2	-999	-999	-999	-999
1	3	0.140555555555556	0	0	5
1	4	1.39611111111111	0	0	5
1	5	1.77805555555556	0	0	7
1	6	1.66444444444444	0	0	5
1	7	1.45333333333333	0	0	5
1	8	-999	-999	-999	-999
1	9	-999	-999	-999	-999
1	10	0.418888888888889	0.0913888888888889	0	4
1	11	1.47527777777778	0	0	4
1	12	0.265277777777778	0	0.0658333333333333	4
1	13	1.60305555555556	0	0	3
1	14	0.965555555555556	0	0	4
1	15	0.283888888888889	0.00472222222222222	0	7
1	16	1.50666666666667	0.0425	0	4
1	17	2.3375	0	0	4
1	18	2.24916666666667	0	0	6
1	19	2.75277777777778	0	0	5
1	20	0.408888888888889	0	0	4
1	21	-999	-999	-999	-999
2	1	5.98083333333333	0.258055555555556	0.0594444444444444	2
2	2	1.50916666666667	0	0.00166666666666667	4
2	3	0.288333333333333	0	0.265	5
2	4	0.7425	0	0.544722222222222	5
2	5	1.71222222222222	0	0	4
2	6	0.903611111111111	0	0.830555555555556	4
2	7	-999	-999	-999	-999
2	8	0.319166666666667	0	4.54111111111111	4
2	9	1.46388888888889	0	0	5
2	10	-999	-999	-999	-999
2	11	0.514722222222222	1	1.54416666666667	5
2	12	2.80388888888889	0.258055555555556	0.0538888888888889	4
2	13	8.95361111111111	0	0.268611111111111	5
2	14	5.67916666666667	0.630833333333333	0	3
2	15	1.25388888888889	0	5.32416666666667	6
2	16	1.10833333333333	0.6925	1.75	5
2	17	1.72277777777778	0	4.97333333333333	5
2	18	2.03861111111111	0	0	5
2	19	2.57583333333333	0	1.14305555555556	6
2	20	0.835833333333333	0	0.0447222222222222	5
2	21	3.5125	0	0	4
3	1	-999	-999	-999	-999
3	2	0.710555555555555	0	0	5
3	3	4.47555555555556	0.485833333333333	0.189722222222222	6
3	4	2.68611111111111	0.835277777777778	0	6
3	5	-999	-999	-999	-999
3	6	-999	-999	-999	-999
3	7	4.09388888888889	0	0	6
3	8	5.09222222222222	0	0	6
3	9	3.43722222222222	0.819166666666667	0	4
3	10	5.40027777777778	0.789444444444445	0	3
3	11	3.99555555555556	0.226111111111111	0.8475	4
3	12	-999	-999	-999	-999
3	13	-999	-999	-999	-999
3	14	-999	-999	-999	-999
3	15	-999	-999	-999	-999
3	16	4.31138888888889	0.617222222222222	0	6
3	17	3.84277777777778	0.322222222222222	0.0175	3
3	18	3.80555555555556	0.217777777777778	0	6
3	19	-999	-999	-999	-999
3	20	3.28638888888889	0.887222222222222	1.05194444444444	6
3	21	-999	-999	-999	-999
10	1	0	0	1.42333333333333	5
10	2	6.44333333333333	0	0.446944444444444	5
10	3	1.28444444444444	0.00111111111111111	0.00361111111111111	5
10	4	-999	-999	-999	-999
10	5	0	0	1.63083333333333	6
10	6	-999	-999	-999	-999
10	7	-999	-999	-999	-999
10	8	-999	-999	-999	-999
10	9	-999	-999	-999	-999
10	10	-999	-999	-999	-999
10	11	1.86888888888889	0.005	0	5
10	12	-999	-999	-999	-999
10	13	4.6775	0.449166666666667	0	6
10	14	6.8825	0.435277777777778	0.5	6
10	15	-999	-999	-999	-999
10	16	-999	-999	-999	-999
10	17	-999	-999	-999	-999
10	18	-999	-999	-999	-999
10	19	-999	-999	-999	-999
10	20	-999	-999	-999	-999
10	21	0	0	2.31611111111111	6
12	1	-999	-999	-999	-999
12	2	0.671388888888889	0	0	7
12	3	3.96805555555556	0	0	5
12	4	1.19333333333333	0.267777777777778	0	7
12	5	0.100555555555556	0	0	6
12	6	3.68861111111111	0	0	7
12	7	1.8325	0	0	7
12	8	1.13305555555556	0	0	6
12	9	-999	-999	-999	-999
12	10	0.115	0	0	6
12	11	2.63361111111111	0.0227777777777778	0	7
12	12	-999	-999	-999	-999
12	13	-999	-999	-999	-999
12	14	1.435	0	0	7
12	15	0.487777777777778	0.180833333333333	0	7
12	16	6.04555555555556	0.131388888888889	0	7
12	17	2.50194444444444	0.334722222222222	0	7
12	18	0.942222222222222	0	0	7
12	19	-999	-999	-999	-999
12	20	1.94861111111111	0.150277777777778	0.739722222222222	4
12	21	1.04333333333333	0	0	4
13	1	-999	-999	-999	-999
13	2	2.79833333333333	0.284722222222222	1.75944444444444	4
13	3	0.397222222222222	0	0.430277777777778	5
13	4	-999	-999	-999	-999
13	5	-999	-999	-999	-999
13	6	1.165	0.344444444444444	0.159166666666667	7
13	7	-999	-999	-999	-999
13	8	-999	-999	-999	-999
13	9	1.64194444444444	0.473611111111111	0.741388888888889	6
13	10	4.25527777777778	0.26	0.00166666666666667	3
13	11	1.38194444444444	0.103888888888889	0.223611111111111	5
13	12	0.382777777777778	0	0.160833333333333	6
13	13	-999	-999	-999	-999
13	14	-999	-999	-999	-999
13	15	-999	-999	-999	-999
13	16	1.25444444444444	0.979166666666667	0.0502777777777778	6
13	17	0.3475	0	0	6
13	18	0.280555555555556	0	0	6
13	19	-999	-999	-999	-999
13	20	0.329722222222222	0	0	6
13	21	-999	-999	-999	-999
20	1	-999	-999	-999	-999
20	2	-999	-999	-999	-999
20	3	1.13111111111111	0	0	6
20	4	0.941666666666667	0	0	4
20	5	1.51222222222222	0	0	4
20	6	-999	-999	-999	-999
20	7	4.3125	0	0	4
20	8	-999	-999	-999	-999
20	9	3.0225	0.32	0	4
20	10	-999	-999	-999	-999
20	11	-999	-999	-999	-999
20	12	-999	-999	-999	-999
20	13	-999	-999	-999	-999
20	14	1.82027777777778	0.457222222222222	0	4
20	15	-999	-999	-999	-999
20	16	3.39638888888889	0.0102777777777778	0	4
20	17	-999	-999	-999	-999
20	18	-999	-999	-999	-999
20	19	-999	-999	-999	-999
20	20	-999	-999	-999	-999
20	21	-999	-999	-999	-999
21	1	0	0.345	0	5
21	2	4.2175	0	0	5
21	3	-999	-999	-999	-999
21	4	-999	-999	-999	-999
21	5	-999	-999	-999	-999
21	6	0.455555555555556	0	0	5
21	7	2.23111111111111	0	0	4
21	8	-999	-999	-999	-999
21	9	-999	-999	-999	-999
21	10	2.43	0	0	4
21	11	0.233611111111111	0	0	4
21	12	1.24694444444444	0	0	5
21	13	0.138333333333333	0	0	4
21	14	3.39722222222222	0.745555555555556	0.565	6
21	15	1.34388888888889	0.258333333333333	0	4
21	16	-999	-999	-999	-999
21	17	-999	-999	-999	-999
21	18	-999	-999	-999	-999
21	19	-999	-999	-999	-999
21	20	-999	-999	-999	-999
21	21	-999	-999	-999	-999
23	1	-999	-999	-999	-999
23	2	0	0.000833333333333333	0	4
23	3	0.2925	0	0	5
23	4	2.04	0	0	4
23	5	1.97972222222222	0	0	4
23	6	1.21305555555556	0	0	4
23	7	1.1425	0	0	4
23	8	0.215555555555556	0.0541666666666667	0	6
23	9	0.278611111111111	0	0	5
23	10	0.0622222222222222	0.0522222222222222	0	4
23	11	0.3425	0.229722222222222	0.005	6
23	12	-999	-999	-999	-999
23	13	-999	-999	-999	-999
23	14	0.936666666666667	0	0	3
23	15	0.0025	0	0	6
23	16	0	0.0969444444444444	0	6
23	17	0.888055555555555	0.199166666666667	0	4
23	18	0.0141666666666667	0	0	3
23	19	-999	-999	-999	-999
23	20	0.783888888888889	0.000555555555555556	0	2
23	21	0.460277777777778	0	0	3
24	1	-999	-999	-999	-999
24	2	-999	-999	-999	-999
24	3	-999	-999	-999	-999
24	4	-999	-999	-999	-999
24	5	0.143055555555556	0	0	7
24	6	0.0694444444444444	0	0	7
24	7	-999	-999	-999	-999
24	8	-999	-999	-999	-999
24	9	-999	-999	-999	-999
24	10	-999	-999	-999	-999
24	11	-999	-999	-999	-999
24	12	-999	-999	-999	-999
24	13	-999	-999	-999	-999
24	14	-999	-999	-999	-999
24	15	0.0888888888888889	0	0	6
24	16	0.705277777777778	0	0	6
24	17	-999	-999	-999	-999
24	18	-999	-999	-999	-999
24	19	-999	-999	-999	-999
24	20	-999	-999	-999	-999
24	21	-999	-999	-999	-999
26	1	-999	-999	-999	-999
